error,rounds
28101,0.010215
28105,0.010211
28109,0.010208
28113,0.010205
28117,0.010201
28121,0.010198
28125,0.010194
28129,0.010191
28133,0.010188
28137,0.010184
28141,0.010181
28145,0.010177
28149,0.010174
28153,0.010171
28157,0.010167
28161,0.010164
28165,0.01016
28169,0.010157
28173,0.010154
28177,0.01015
28181,0.010147
28185,0.010144
28189,0.01014
28193,0.010137
28197,0.010133
28201,0.01013
28205,0.010127
28209,0.010123
28213,0.01012
28217,0.010117
28221,0.010113
28225,0.01011
28229,0.010107
28233,0.010103
28237,0.0101
28241,0.010097
28245,0.010093
28249,0.01009
28253,0.010087
28257,0.010083
28261,0.01008
28265,0.010077
28269,0.010073
28273,0.01007
28277,0.010067
28281,0.010063
28285,0.01006
28289,0.010057
28293,0.010053
28297,0.01005
28301,0.010047
28305,0.010043
28309,0.01004
28313,0.010037
28317,0.010033
28321,0.01003
28325,0.010027
28329,0.010024
28333,0.01002
28337,0.010017
28341,0.010014
28345,0.01001
28349,0.010007
28353,0.010004
28357,0.010001
28361,0.009997
28365,0.009994
28369,0.009991
28373,0.009987
28377,0.009984
28381,0.009981
28385,0.009978
28389,0.009974
28393,0.009971
28397,0.009968
28401,0.009965
28405,0.009961
28409,0.009958
28413,0.009955
28417,0.009952
28421,0.009948
28425,0.009945
28429,0.009942
28433,0.009939
28437,0.009935
28441,0.009932
28445,0.009929
28449,0.009926
28453,0.009922
28457,0.009919
28461,0.009916
28465,0.009913
28469,0.009909
28473,0.009906
28477,0.009903
28481,0.0099
28485,0.009896
28489,0.009893
28493,0.00989
28497,0.009887
28501,0.009884
28505,0.00988
28509,0.009877
28513,0.009874
28517,0.009871
28521,0.009868
28525,0.009864
28529,0.009861
28533,0.009858
28537,0.009855
28541,0.009852
28545,0.009848
28549,0.009845
28553,0.009842
28557,0.009839
28561,0.009836
28565,0.009832
28569,0.009829
28573,0.009826
28577,0.009823
28581,0.00982
28585,0.009816
28589,0.009813
28593,0.00981
28597,0.009807
28601,0.009804
28605,0.009801
28609,0.009797
28613,0.009794
28617,0.009791
28621,0.009788
28625,0.009785
28629,0.009782
28633,0.009778
28637,0.009775
28641,0.009772
28645,0.009769
28649,0.009766
28653,0.009763
28657,0.00976
28661,0.009756
28665,0.009753
28669,0.00975
28673,0.009747
28677,0.009744
28681,0.009741
28685,0.009738
28689,0.009734
28693,0.009731
28697,0.009728
28701,0.009725
28705,0.009722
28709,0.009719
28713,0.009716
28717,0.009713
28721,0.00971
28725,0.009706
28729,0.009703
28733,0.0097
28737,0.009697
28741,0.009694
28745,0.009691
28749,0.009688
28753,0.009685
28757,0.009682
28761,0.009678
28765,0.009675
28769,0.009672
28773,0.009669
28777,0.009666
28781,0.009663
28785,0.00966
28789,0.009657
28793,0.009654
28797,0.009651
28801,0.009648
28805,0.009645
28809,0.009641
28813,0.009638
28817,0.009635
28821,0.009632
28825,0.009629
28829,0.009626
28833,0.009623
28837,0.00962
28841,0.009617
28845,0.009614
28849,0.009611
28853,0.009608
28857,0.009605
28861,0.009602
28865,0.009599
28869,0.009596
28873,0.009592
28877,0.009589
28881,0.009586
28885,0.009583
28889,0.00958
28893,0.009577
28897,0.009574
28901,0.009571
28905,0.009568
28909,0.009565
28913,0.009562
28917,0.009559
28921,0.009556
28925,0.009553
28929,0.00955
28933,0.009547
28937,0.009544
28941,0.009541
28945,0.009538
28949,0.009535
28953,0.009532
28957,0.009529
28961,0.009526
28965,0.009523
28969,0.00952
28973,0.009517
28977,0.009514
28981,0.009511
28985,0.009508
28989,0.009505
28993,0.009502
28997,0.009499
29001,0.009496
29005,0.009493
29009,0.00949
29013,0.009487
29017,0.009484
29021,0.009481
29025,0.009478
29029,0.009475
29033,0.009472
29037,0.009469
29041,0.009466
29045,0.009463
29049,0.00946
29053,0.009457
29057,0.009454
29061,0.009451
29065,0.009448
29069,0.009445
29073,0.009442
29077,0.009439
29081,0.009436
29085,0.009433
29089,0.00943
29093,0.009427
29097,0.009424
29101,0.009422
29105,0.009419
29109,0.009416
29113,0.009413
29117,0.00941
29121,0.009407
29125,0.009404
29129,0.009401
29133,0.009398
29137,0.009395
29141,0.009392
29145,0.009389
29149,0.009386
29153,0.009383
29157,0.00938
29161,0.009377
29165,0.009375
29169,0.009372
29173,0.009369
29177,0.009366
29181,0.009363
29185,0.00936
29189,0.009357
29193,0.009354
29197,0.009351
29201,0.009348
29205,0.009345
29209,0.009342
29213,0.00934
29217,0.009337
29221,0.009334
29225,0.009331
29229,0.009328
29233,0.009325
29237,0.009322
29241,0.009319
29245,0.009316
29249,0.009313
29253,0.009311
29257,0.009308
29261,0.009305
29265,0.009302
29269,0.009299
29273,0.009296
29277,0.009293
29281,0.00929
29285,0.009288
29289,0.009285
29293,0.009282
29297,0.009279
29301,0.009276
29305,0.009273
29309,0.00927
29313,0.009267
29317,0.009265
29321,0.009262
29325,0.009259
29329,0.009256
29333,0.009253
29337,0.00925
29341,0.009247
29345,0.009245
29349,0.009242
29353,0.009239
29357,0.009236
29361,0.009233
29365,0.00923
29369,0.009228
29373,0.009225
29377,0.009222
29381,0.009219
29385,0.009216
29389,0.009213
29393,0.00921
29397,0.009208
29401,0.009205
29405,0.009202
29409,0.009199
29413,0.009196
29417,0.009194
29421,0.009191
29425,0.009188
29429,0.009185
29433,0.009182
29437,0.009179
29441,0.009177
29445,0.009174
29449,0.009171
29453,0.009168
29457,0.009165
29461,0.009163
29465,0.00916
29469,0.009157
29473,0.009154
29477,0.009151
29481,0.009149
29485,0.009146
29489,0.009143
29493,0.00914
29497,0.009137
29501,0.009135
29505,0.009132
29509,0.009129
29513,0.009126
29517,0.009123
29521,0.009121
29525,0.009118
29529,0.009115
29533,0.009112
29537,0.00911
29541,0.009107
29545,0.009104
29549,0.009101
29553,0.009098
29557,0.009096
29561,0.009093
29565,0.00909
29569,0.009087
29573,0.009085
29577,0.009082
29581,0.009079
29585,0.009076
29589,0.009074
29593,0.009071
29597,0.009068
29601,0.009065
29605,0.009063
29609,0.00906
29613,0.009057
29617,0.009054
29621,0.009052
29625,0.009049
29629,0.009046
29633,0.009043
29637,0.009041
29641,0.009038
29645,0.009035
29649,0.009032
29653,0.00903
29657,0.009027
29661,0.009024
29665,0.009021
29669,0.009019
29673,0.009016
29677,0.009013
29681,0.009011
29685,0.009008
29689,0.009005
29693,0.009002
29697,0.009
29701,0.008997
29705,0.008994
29709,0.008991
29713,0.008989
29717,0.008986
29721,0.008983
29725,0.008981
29729,0.008978
29733,0.008975
29737,0.008973
29741,0.00897
29745,0.008967
29749,0.008964
29753,0.008962
29757,0.008959
29761,0.008956
29765,0.008954
29769,0.008951
29773,0.008948
29777,0.008946
29781,0.008943
29785,0.00894
29789,0.008938
29793,0.008935
29797,0.008932
29801,0.008929
29805,0.008927
29809,0.008924
29813,0.008921
29817,0.008919
29821,0.008916
29825,0.008913
29829,0.008911
29833,0.008908
29837,0.008905
29841,0.008903
29845,0.0089
29849,0.008897
29853,0.008895
29857,0.008892
29861,0.008889
29865,0.008887
29869,0.008884
29873,0.008881
29877,0.008879
29881,0.008876
29885,0.008874
29889,0.008871
29893,0.008868
29897,0.008866
29901,0.008863
29905,0.00886
29909,0.008858
29913,0.008855
29917,0.008852
29921,0.00885
29925,0.008847
29929,0.008844
29933,0.008842
29937,0.008839
29941,0.008837
29945,0.008834
29949,0.008831
29953,0.008829
29957,0.008826
29961,0.008823
29965,0.008821
29969,0.008818
29973,0.008816
29977,0.008813
29981,0.00881
29985,0.008808
29989,0.008805
29993,0.008803
29997,0.0088
30001,0.008797
30005,0.008795
30009,0.008792
30013,0.008789
30017,0.008787
30021,0.008784
30025,0.008782
30029,0.008779
30033,0.008776
30037,0.008774
30041,0.008771
30045,0.008769
30049,0.008766
30053,0.008764
30057,0.008761
30061,0.008758
30065,0.008756
30069,0.008753
30073,0.008751
30077,0.008748
30081,0.008745
30085,0.008743
30089,0.00874
30093,0.008738
30097,0.008735
30101,0.008733
30105,0.00873
30109,0.008727
30113,0.008725
30117,0.008722
30121,0.00872
30125,0.008717
30129,0.008715
30133,0.008712
30137,0.008709
30141,0.008707
30145,0.008704
30149,0.008702
30153,0.008699
30157,0.008697
30161,0.008694
30165,0.008692
30169,0.008689
30173,0.008686
30177,0.008684
30181,0.008681
30185,0.008679
30189,0.008676
30193,0.008674
30197,0.008671
30201,0.008669
30205,0.008666
30209,0.008664
30213,0.008661
30217,0.008658
30221,0.008656
30225,0.008653
30229,0.008651
30233,0.008648
30237,0.008646
30241,0.008643
30245,0.008641
30249,0.008638
30253,0.008636
30257,0.008633
30261,0.008631
30265,0.008628
30269,0.008626
30273,0.008623
30277,0.008621
30281,0.008618
30285,0.008616
30289,0.008613
30293,0.008611
30297,0.008608
30301,0.008606
30305,0.008603
30309,0.008601
30313,0.008598
30317,0.008596
30321,0.008593
30325,0.008591
30329,0.008588
30333,0.008586
30337,0.008583
30341,0.008581
30345,0.008578
30349,0.008576
30353,0.008573
30357,0.008571
30361,0.008568
30365,0.008566
30369,0.008563
30373,0.008561
30377,0.008558
30381,0.008556
30385,0.008553
30389,0.008551
30393,0.008548
30397,0.008546
30401,0.008543
30405,0.008541
30409,0.008538
30413,0.008536
30417,0.008533
30421,0.008531
30425,0.008528
30429,0.008526
30433,0.008524
30437,0.008521
30441,0.008519
30445,0.008516
30449,0.008514
30453,0.008511
30457,0.008509
30461,0.008506
30465,0.008504
30469,0.008501
30473,0.008499
30477,0.008497
30481,0.008494
30485,0.008492
30489,0.008489
30493,0.008487
30497,0.008484
30501,0.008482
30505,0.008479
30509,0.008477
30513,0.008475
30517,0.008472
30521,0.00847
30525,0.008467
30529,0.008465
30533,0.008462
30537,0.00846
30541,0.008458
30545,0.008455
30549,0.008453
30553,0.00845
30557,0.008448
30561,0.008445
30565,0.008443
30569,0.008441
30573,0.008438
30577,0.008436
30581,0.008433
30585,0.008431
30589,0.008428
30593,0.008426
30597,0.008424
30601,0.008421
30605,0.008419
30609,0.008416
30613,0.008414
30617,0.008412
30621,0.008409
30625,0.008407
30629,0.008404
30633,0.008402
30637,0.0084
30641,0.008397
30645,0.008395
30649,0.008392
30653,0.00839
30657,0.008388
30661,0.008385
30665,0.008383
30669,0.00838
30673,0.008378
30677,0.008376
30681,0.008373
30685,0.008371
30689,0.008368
30693,0.008366
30697,0.008364
30701,0.008361
30705,0.008359
30709,0.008357
30713,0.008354
30717,0.008352
30721,0.008349
30725,0.008347
30729,0.008345
30733,0.008342
30737,0.00834
30741,0.008338
30745,0.008335
30749,0.008333
30753,0.008331
30757,0.008328
30761,0.008326
30765,0.008323
30769,0.008321
30773,0.008319
30777,0.008316
30781,0.008314
30785,0.008312
30789,0.008309
30793,0.008307
30797,0.008305
30801,0.008302
30805,0.0083
30809,0.008298
30813,0.008295
30817,0.008293
30821,0.008291
30825,0.008288
30829,0.008286
30833,0.008283
30837,0.008281
30841,0.008279
30845,0.008276
30849,0.008274
30853,0.008272
30857,0.008269
30861,0.008267
30865,0.008265
30869,0.008262
30873,0.00826
30877,0.008258
30881,0.008255
30885,0.008253
30889,0.008251
30893,0.008249
30897,0.008246
30901,0.008244
30905,0.008242
30909,0.008239
30913,0.008237
30917,0.008235
30921,0.008232
30925,0.00823
30929,0.008228
30933,0.008225
30937,0.008223
30941,0.008221
30945,0.008218
30949,0.008216
30953,0.008214
30957,0.008212
30961,0.008209
30965,0.008207
30969,0.008205
30973,0.008202
30977,0.0082
30981,0.008198
30985,0.008195
30989,0.008193
30993,0.008191
30997,0.008189
31001,0.008186
31005,0.008184
31009,0.008182
31013,0.008179
31017,0.008177
31021,0.008175
31025,0.008173
31029,0.00817
31033,0.008168
31037,0.008166
31041,0.008163
31045,0.008161
31049,0.008159
31053,0.008157
31057,0.008154
31061,0.008152
31065,0.00815
31069,0.008147
31073,0.008145
31077,0.008143
31081,0.008141
31085,0.008138
31089,0.008136
31093,0.008134
31097,0.008132
31101,0.008129
31105,0.008127
31109,0.008125
31113,0.008123
31117,0.00812
31121,0.008118
31125,0.008116
31129,0.008114
31133,0.008111
31137,0.008109
31141,0.008107
31145,0.008105
31149,0.008102
31153,0.0081
31157,0.008098
31161,0.008096
31165,0.008093
31169,0.008091
31173,0.008089
31177,0.008087
31181,0.008084
31185,0.008082
31189,0.00808
31193,0.008078
31197,0.008075
31201,0.008073
31205,0.008071
31209,0.008069
31213,0.008066
31217,0.008064
31221,0.008062
31225,0.00806
31229,0.008058
31233,0.008055
31237,0.008053
31241,0.008051
31245,0.008049
31249,0.008046
31253,0.008044
31257,0.008042
31261,0.00804
31265,0.008038
31269,0.008035
31273,0.008033
31277,0.008031
31281,0.008029
31285,0.008027
31289,0.008024
31293,0.008022
31297,0.00802
31301,0.008018
31305,0.008015
31309,0.008013
31313,0.008011
31317,0.008009
31321,0.008007
31325,0.008004
31329,0.008002
31333,0.008
31337,0.007998
31341,0.007996
31345,0.007994
31349,0.007991
31353,0.007989
31357,0.007987
31361,0.007985
31365,0.007983
31369,0.00798
31373,0.007978
31377,0.007976
31381,0.007974
31385,0.007972
31389,0.007969
31393,0.007967
31397,0.007965
31401,0.007963
31405,0.007961
31409,0.007959
31413,0.007956
31417,0.007954
31421,0.007952
31425,0.00795
31429,0.007948
31433,0.007946
31437,0.007943
31441,0.007941
31445,0.007939
31449,0.007937
31453,0.007935
31457,0.007933
31461,0.00793
31465,0.007928
31469,0.007926
31473,0.007924
31477,0.007922
31481,0.00792
31485,0.007917
31489,0.007915
31493,0.007913
31497,0.007911
31501,0.007909
31505,0.007907
31509,0.007904
31513,0.007902
31517,0.0079
31521,0.007898
31525,0.007896
31529,0.007894
31533,0.007892
31537,0.007889
31541,0.007887
31545,0.007885
31549,0.007883
31553,0.007881
31557,0.007879
31561,0.007877
31565,0.007874
31569,0.007872
31573,0.00787
31577,0.007868
31581,0.007866
31585,0.007864
31589,0.007862
31593,0.00786
31597,0.007857
31601,0.007855
31605,0.007853
31609,0.007851
31613,0.007849
31617,0.007847
31621,0.007845
31625,0.007843
31629,0.00784
31633,0.007838
31637,0.007836
31641,0.007834
31645,0.007832
31649,0.00783
31653,0.007828
31657,0.007826
31661,0.007824
31665,0.007821
31669,0.007819
31673,0.007817
31677,0.007815
31681,0.007813
31685,0.007811
31689,0.007809
31693,0.007807
31697,0.007805
31701,0.007803
31705,0.0078
31709,0.007798
31713,0.007796
31717,0.007794
31721,0.007792
31725,0.00779
31729,0.007788
31733,0.007786
31737,0.007784
31741,0.007782
31745,0.007779
31749,0.007777
31753,0.007775
31757,0.007773
31761,0.007771
31765,0.007769
31769,0.007767
31773,0.007765
31777,0.007763
31781,0.007761
31785,0.007759
31789,0.007757
31793,0.007754
31797,0.007752
31801,0.00775
31805,0.007748
31809,0.007746
31813,0.007744
31817,0.007742
31821,0.00774
31825,0.007738
31829,0.007736
31833,0.007734
31837,0.007732
31841,0.00773
31845,0.007728
31849,0.007726
31853,0.007723
31857,0.007721
31861,0.007719
31865,0.007717
31869,0.007715
31873,0.007713
31877,0.007711
31881,0.007709
31885,0.007707
31889,0.007705
31893,0.007703
31897,0.007701
31901,0.007699
31905,0.007697
31909,0.007695
31913,0.007693
31917,0.007691
31921,0.007689
31925,0.007687
31929,0.007684
31933,0.007682
31937,0.00768
31941,0.007678
31945,0.007676
31949,0.007674
31953,0.007672
31957,0.00767
31961,0.007668
31965,0.007666
31969,0.007664
31973,0.007662
31977,0.00766
31981,0.007658
31985,0.007656
31989,0.007654
31993,0.007652
31997,0.00765
32001,0.007648
32005,0.007646
32009,0.007644
32013,0.007642
32017,0.00764
32021,0.007638
32025,0.007636
32029,0.007634
32033,0.007632
32037,0.00763
32041,0.007628
32045,0.007626
32049,0.007624
32053,0.007622
32057,0.00762
32061,0.007618
32065,0.007616
32069,0.007614
32073,0.007612
32077,0.00761
32081,0.007608
32085,0.007606
32089,0.007604
32093,0.007602
32097,0.0076
32101,0.007598
32105,0.007596
32109,0.007594
32113,0.007592
32117,0.00759
32121,0.007588
32125,0.007586
32129,0.007584
32133,0.007582
32137,0.00758
32141,0.007578
32145,0.007576
32149,0.007574
32153,0.007572
32157,0.00757
32161,0.007568
32165,0.007566
32169,0.007564
32173,0.007562
32177,0.00756
32181,0.007558
32185,0.007556
32189,0.007554
32193,0.007552
32197,0.00755
32201,0.007548
32205,0.007546
32209,0.007544
32213,0.007542
32217,0.00754
32221,0.007538
32225,0.007536
32229,0.007534
32233,0.007532
32237,0.00753
32241,0.007528
32245,0.007526
32249,0.007524
32253,0.007522
32257,0.00752
32261,0.007518
32265,0.007516
32269,0.007514
32273,0.007512
32277,0.00751
32281,0.007509
32285,0.007507
32289,0.007505
32293,0.007503
32297,0.007501
32301,0.007499
32305,0.007497
32309,0.007495
32313,0.007493
32317,0.007491
32321,0.007489
32325,0.007487
32329,0.007485
32333,0.007483
32337,0.007481
32341,0.007479
32345,0.007477
32349,0.007475
32353,0.007473
32357,0.007471
32361,0.00747
32365,0.007468
32369,0.007466
32373,0.007464
32377,0.007462
32381,0.00746
32385,0.007458
32389,0.007456
32393,0.007454
32397,0.007452
32401,0.00745
32405,0.007448
32409,0.007446
32413,0.007444
32417,0.007442
32421,0.007441
32425,0.007439
32429,0.007437
32433,0.007435
32437,0.007433
32441,0.007431
32445,0.007429
32449,0.007427
32453,0.007425
32457,0.007423
32461,0.007421
32465,0.007419
32469,0.007417
32473,0.007416
32477,0.007414
32481,0.007412
32485,0.00741
32489,0.007408
32493,0.007406
32497,0.007404
32501,0.007402
32505,0.0074
32509,0.007398
32513,0.007396
32517,0.007395
32521,0.007393
32525,0.007391
32529,0.007389
32533,0.007387
32537,0.007385
32541,0.007383
32545,0.007381
32549,0.007379
32553,0.007377
32557,0.007376
32561,0.007374
32565,0.007372
32569,0.00737
32573,0.007368
32577,0.007366
32581,0.007364
32585,0.007362
32589,0.00736
32593,0.007359
32597,0.007357
32601,0.007355
32605,0.007353
32609,0.007351
32613,0.007349
32617,0.007347
32621,0.007345
32625,0.007343
32629,0.007342
32633,0.00734
32637,0.007338
32641,0.007336
32645,0.007334
32649,0.007332
32653,0.00733
32657,0.007328
32661,0.007327
32665,0.007325
32669,0.007323
32673,0.007321
32677,0.007319
32681,0.007317
32685,0.007315
32689,0.007313
32693,0.007312
32697,0.00731
32701,0.007308
32705,0.007306
32709,0.007304
32713,0.007302
32717,0.0073
32721,0.007299
32725,0.007297
32729,0.007295
32733,0.007293
32737,0.007291
32741,0.007289
32745,0.007287
32749,0.007286
32753,0.007284
32757,0.007282
32761,0.00728
32765,0.007278
32769,0.007276
32773,0.007274
32777,0.007273
32781,0.007271
32785,0.007269
32789,0.007267
32793,0.007265
32797,0.007263
32801,0.007262
32805,0.00726
32809,0.007258
32813,0.007256
32817,0.007254
32821,0.007252
32825,0.007251
32829,0.007249
32833,0.007247
32837,0.007245
32841,0.007243
32845,0.007241
32849,0.00724
32853,0.007238
32857,0.007236
32861,0.007234
32865,0.007232
32869,0.00723
32873,0.007229
32877,0.007227
32881,0.007225
32885,0.007223
32889,0.007221
32893,0.007219
32897,0.007218
32901,0.007216
32905,0.007214
32909,0.007212
32913,0.00721
32917,0.007208
32921,0.007207
32925,0.007205
32929,0.007203
32933,0.007201
32937,0.007199
32941,0.007198
32945,0.007196
32949,0.007194
32953,0.007192
32957,0.00719
32961,0.007189
32965,0.007187
32969,0.007185
32973,0.007183
32977,0.007181
32981,0.007179
32985,0.007178
32989,0.007176
32993,0.007174
32997,0.007172
33001,0.00717
33005,0.007169
33009,0.007167
33013,0.007165
33017,0.007163
33021,0.007161
33025,0.00716
33029,0.007158
33033,0.007156
33037,0.007154
33041,0.007153
33045,0.007151
33049,0.007149
33053,0.007147
33057,0.007145
33061,0.007144
33065,0.007142
33069,0.00714
33073,0.007138
33077,0.007136
33081,0.007135
33085,0.007133
33089,0.007131
33093,0.007129
33097,0.007127
33101,0.007126
33105,0.007124
33109,0.007122
33113,0.00712
33117,0.007119
33121,0.007117
33125,0.007115
33129,0.007113
33133,0.007111
33137,0.00711
33141,0.007108
33145,0.007106
33149,0.007104
33153,0.007103
33157,0.007101
33161,0.007099
33165,0.007097
33169,0.007096
33173,0.007094
33177,0.007092
33181,0.00709
33185,0.007089
33189,0.007087
33193,0.007085
33197,0.007083
33201,0.007081
33205,0.00708
33209,0.007078
33213,0.007076
33217,0.007074
33221,0.007073
33225,0.007071
33229,0.007069
33233,0.007067
33237,0.007066
33241,0.007064
33245,0.007062
33249,0.00706
33253,0.007059
33257,0.007057
33261,0.007055
33265,0.007053
33269,0.007052
33273,0.00705
33277,0.007048
33281,0.007046
33285,0.007045
33289,0.007043
33293,0.007041
33297,0.007039
33301,0.007038
33305,0.007036
33309,0.007034
33313,0.007032
33317,0.007031
33321,0.007029
33325,0.007027
33329,0.007026
33333,0.007024
33337,0.007022
33341,0.00702
33345,0.007019
33349,0.007017
33353,0.007015
33357,0.007013
33361,0.007012
33365,0.00701
33369,0.007008
33373,0.007006
33377,0.007005
33381,0.007003
33385,0.007001
33389,0.007
33393,0.006998
33397,0.006996
33401,0.006994
33405,0.006993
33409,0.006991
33413,0.006989
33417,0.006988
33421,0.006986
33425,0.006984
33429,0.006982
33433,0.006981
33437,0.006979
33441,0.006977
33445,0.006976
33449,0.006974
33453,0.006972
33457,0.00697
33461,0.006969
33465,0.006967
33469,0.006965
33473,0.006964
33477,0.006962
33481,0.00696
33485,0.006958
33489,0.006957
33493,0.006955
33497,0.006953
33501,0.006952
33505,0.00695
33509,0.006948
33513,0.006947
33517,0.006945
33521,0.006943
33525,0.006941
33529,0.00694
33533,0.006938
33537,0.006936
33541,0.006935
33545,0.006933
33549,0.006931
33553,0.00693
33557,0.006928
33561,0.006926
33565,0.006924
33569,0.006923
33573,0.006921
33577,0.006919
33581,0.006918
33585,0.006916
33589,0.006914
33593,0.006913
33597,0.006911
33601,0.006909
33605,0.006908
33609,0.006906
33613,0.006904
33617,0.006903
33621,0.006901
33625,0.006899
33629,0.006898
33633,0.006896
33637,0.006894
33641,0.006893
33645,0.006891
33649,0.006889
33653,0.006887
33657,0.006886
33661,0.006884
33665,0.006882
33669,0.006881
33673,0.006879
33677,0.006877
33681,0.006876
33685,0.006874
33689,0.006872
33693,0.006871
33697,0.006869
33701,0.006867
33705,0.006866
33709,0.006864
33713,0.006862
33717,0.006861
33721,0.006859
33725,0.006857
33729,0.006856
33733,0.006854
33737,0.006853
33741,0.006851
33745,0.006849
33749,0.006848
33753,0.006846
33757,0.006844
33761,0.006843
33765,0.006841
33769,0.006839
33773,0.006838
33777,0.006836
33781,0.006834
33785,0.006833
33789,0.006831
33793,0.006829
33797,0.006828
33801,0.006826
33805,0.006824
33809,0.006823
33813,0.006821
33817,0.006819
33821,0.006818
33825,0.006816
33829,0.006815
33833,0.006813
33837,0.006811
33841,0.00681
33845,0.006808
33849,0.006806
33853,0.006805
33857,0.006803
33861,0.006801
33865,0.0068
33869,0.006798
33873,0.006797
33877,0.006795
33881,0.006793
33885,0.006792
33889,0.00679
33893,0.006788
33897,0.006787
33901,0.006785
33905,0.006784
33909,0.006782
33913,0.00678
33917,0.006779
33921,0.006777
33925,0.006775
33929,0.006774
33933,0.006772
33937,0.006771
33941,0.006769
33945,0.006767
33949,0.006766
33953,0.006764
33957,0.006762
33961,0.006761
33965,0.006759
33969,0.006758
33973,0.006756
33977,0.006754
33981,0.006753
33985,0.006751
33989,0.006749
33993,0.006748
33997,0.006746
34001,0.006745
34005,0.006743
34009,0.006741
34013,0.00674
34017,0.006738
34021,0.006737
34025,0.006735
34029,0.006733
34033,0.006732
34037,0.00673
34041,0.006729
34045,0.006727
34049,0.006725
34053,0.006724
34057,0.006722
34061,0.006721
34065,0.006719
34069,0.006717
34073,0.006716
34077,0.006714
34081,0.006713
34085,0.006711
34089,0.006709
34093,0.006708
34097,0.006706
34101,0.006705
34105,0.006703
34109,0.006701
34113,0.0067
34117,0.006698
34121,0.006697
34125,0.006695
34129,0.006693
34133,0.006692
34137,0.00669
34141,0.006689
34145,0.006687
34149,0.006686
34153,0.006684
34157,0.006682
34161,0.006681
34165,0.006679
34169,0.006678
34173,0.006676
34177,0.006674
34181,0.006673
34185,0.006671
34189,0.00667
34193,0.006668
34197,0.006667
34201,0.006665
34205,0.006663
34209,0.006662
34213,0.00666
34217,0.006659
34221,0.006657
34225,0.006656
34229,0.006654
34233,0.006652
34237,0.006651
34241,0.006649
34245,0.006648
34249,0.006646
34253,0.006645
34257,0.006643
34261,0.006641
34265,0.00664
34269,0.006638
34273,0.006637
34277,0.006635
34281,0.006634
34285,0.006632
34289,0.00663
34293,0.006629
34297,0.006627
34301,0.006626
34305,0.006624
34309,0.006623
34313,0.006621
34317,0.00662
34321,0.006618
34325,0.006616
34329,0.006615
34333,0.006613
34337,0.006612
34341,0.00661
34345,0.006609
34349,0.006607
34353,0.006606
34357,0.006604
34361,0.006602
34365,0.006601
34369,0.006599
34373,0.006598
34377,0.006596
34381,0.006595
34385,0.006593
34389,0.006592
34393,0.00659
34397,0.006589
34401,0.006587
34405,0.006585
34409,0.006584
34413,0.006582
34417,0.006581
34421,0.006579
34425,0.006578
34429,0.006576
34433,0.006575
34437,0.006573
34441,0.006572
34445,0.00657
34449,0.006569
34453,0.006567
34457,0.006565
34461,0.006564
34465,0.006562
34469,0.006561
34473,0.006559
34477,0.006558
34481,0.006556
34485,0.006555
34489,0.006553
34493,0.006552
34497,0.00655
34501,0.006549
34505,0.006547
34509,0.006546
34513,0.006544
34517,0.006543
34521,0.006541
34525,0.006539
34529,0.006538
34533,0.006536
34537,0.006535
34541,0.006533
34545,0.006532
34549,0.00653
34553,0.006529
34557,0.006527
34561,0.006526
34565,0.006524
34569,0.006523
34573,0.006521
34577,0.00652
34581,0.006518
34585,0.006517
34589,0.006515
34593,0.006514
34597,0.006512
34601,0.006511
34605,0.006509
34609,0.006508
34613,0.006506
34617,0.006505
34621,0.006503
34625,0.006502
34629,0.0065
34633,0.006499
34637,0.006497
34641,0.006496
34645,0.006494
34649,0.006493
34653,0.006491
34657,0.00649
34661,0.006488
34665,0.006487
34669,0.006485
34673,0.006484
34677,0.006482
34681,0.006481
34685,0.006479
34689,0.006478
34693,0.006476
34697,0.006475
34701,0.006473
34705,0.006472
34709,0.00647
34713,0.006469
34717,0.006467
34721,0.006466
34725,0.006464
34729,0.006463
34733,0.006461
34737,0.00646
34741,0.006458
34745,0.006457
34749,0.006455
34753,0.006454
34757,0.006452
34761,0.006451
34765,0.006449
34769,0.006448
34773,0.006446
34777,0.006445
34781,0.006443
34785,0.006442
34789,0.00644
34793,0.006439
34797,0.006437
34801,0.006436
34805,0.006434
34809,0.006433
34813,0.006432
34817,0.00643
34821,0.006429
34825,0.006427
34829,0.006426
34833,0.006424
34837,0.006423
34841,0.006421
34845,0.00642
34849,0.006418
34853,0.006417
34857,0.006415
34861,0.006414
34865,0.006412
34869,0.006411
34873,0.006409
34877,0.006408
34881,0.006407
34885,0.006405
34889,0.006404
34893,0.006402
34897,0.006401
34901,0.006399
34905,0.006398
34909,0.006396
34913,0.006395
34917,0.006393
34921,0.006392
34925,0.00639
34929,0.006389
34933,0.006387
34937,0.006386
34941,0.006385
34945,0.006383
34949,0.006382
34953,0.00638
34957,0.006379
34961,0.006377
34965,0.006376
34969,0.006374
34973,0.006373
34977,0.006371
34981,0.00637
34985,0.006369
34989,0.006367
34993,0.006366
34997,0.006364
35001,0.006363
35005,0.006361
35009,0.00636
35013,0.006358
35017,0.006357
35021,0.006356
35025,0.006354
35029,0.006353
35033,0.006351
35037,0.00635
35041,0.006348
35045,0.006347
35049,0.006345
35053,0.006344
35057,0.006343
35061,0.006341
35065,0.00634
35069,0.006338
35073,0.006337
35077,0.006335
35081,0.006334
35085,0.006333
35089,0.006331
35093,0.00633
